Date,Open,Close,Volume,Price_change,date
2011-08-09,1120.22998046875,1172.530029296875,2366660000,1,2011-08-09
2011-08-10,1171.77001953125,1120.760009765625,5018070000,-1,2011-08-10
2011-08-11,1121.300048828125,1172.6400146484375,3685050000,1,2011-08-11
2011-08-12,1172.8699951171875,1178.81005859375,5640380000,1,2011-08-12
2011-08-15,1178.8599853515625,1204.489990234375,4272850000,1,2011-08-15
2011-08-16,1204.219970703125,1192.760009765625,5071600000,-1,2011-08-16
2011-08-17,1192.8900146484375,1193.8900146484375,4388340000,1,2011-08-17
2011-08-18,1189.6199951171875,1140.6500244140625,3234810000,-1,2011-08-18
2011-08-19,1140.469970703125,1123.530029296875,5167560000,-1,2011-08-19
2011-08-22,1123.550048828125,1123.8199462890625,5436260000,1,2011-08-22
2011-08-23,1124.3599853515625,1162.3499755859375,5013170000,1,2011-08-23
2011-08-24,1162.1600341796875,1177.5999755859375,5315310000,1,2011-08-24
2011-08-25,1176.68994140625,1159.27001953125,5748420000,-1,2011-08-25
2011-08-26,1158.8499755859375,1176.800048828125,5035320000,1,2011-08-26
2011-08-29,1177.9100341796875,1210.0799560546875,4228070000,1,2011-08-29
2011-08-30,1209.760009765625,1212.9200439453125,4572570000,1,2011-08-30
2011-08-31,1213.0,1218.8900146484375,5267840000,1,2011-08-31
2011-09-01,1219.1199951171875,1204.4200439453125,4780410000,-1,2011-09-01
2011-09-02,1203.9000244140625,1173.969970703125,4401740000,-1,2011-09-02
2011-09-06,1173.969970703125,1165.239990234375,5103980000,-1,2011-09-06
2011-09-07,1165.8499755859375,1198.6199951171875,4441040000,1,2011-09-07
2011-09-08,1197.97998046875,1185.9000244140625,4465170000,-1,2011-09-08
2011-09-09,1185.3699951171875,1154.22998046875,4586370000,-1,2011-09-09
2011-09-12,1153.5,1162.27001953125,5168550000,1,2011-09-12
2011-09-13,1162.5899658203125,1172.8699951171875,4681370000,1,2011-09-13
2011-09-14,1173.3199462890625,1188.6800537109375,4986740000,1,2011-09-14
2011-09-15,1189.43994140625,1209.1099853515625,4479730000,1,2011-09-15
2011-09-16,1209.2099609375,1216.010009765625,5248890000,1,2011-09-16
2011-09-19,1214.989990234375,1204.0899658203125,4254190000,-1,2011-09-19
2011-09-20,1204.5,1202.0899658203125,4315610000,-1,2011-09-20
2011-09-21,1203.6300048828125,1166.760009765625,4728550000,-1,2011-09-21
2011-09-22,1164.550048828125,1129.56005859375,6703140000,-1,2011-09-22
2011-09-23,1128.8199462890625,1136.4300537109375,5639930000,1,2011-09-23
2011-09-26,1136.9100341796875,1162.949951171875,4762830000,1,2011-09-26
2011-09-27,1163.3199462890625,1175.3800048828125,5548130000,1,2011-09-27
2011-09-28,1175.3900146484375,1151.06005859375,4787920000,-1,2011-09-28
2011-09-29,1151.739990234375,1160.4000244140625,5285740000,1,2011-09-29
2011-09-30,1159.9300537109375,1131.4200439453125,4416790000,-1,2011-09-30
2011-10-03,1131.2099609375,1099.22998046875,5670340000,-1,2011-10-03
2011-10-04,1097.4200439453125,1123.949951171875,3714670000,1,2011-10-04
2011-10-05,1124.030029296875,1144.030029296875,2510620000,1,2011-10-05
2011-10-06,1144.1099853515625,1164.969970703125,5098330000,1,2011-10-06
2011-10-07,1165.030029296875,1155.4599609375,5580380000,-1,2011-10-07
2011-10-10,1158.1500244140625,1194.8900146484375,4446800000,1,2011-10-10
2011-10-11,1194.5999755859375,1195.5400390625,4424500000,1,2011-10-11
2011-10-12,1196.18994140625,1207.25,5355360000,1,2011-10-12
2011-10-13,1206.9599609375,1203.6600341796875,4436270000,-1,2011-10-13
2011-10-14,1205.6500244140625,1224.5799560546875,4116690000,1,2011-10-14
2011-10-17,1224.469970703125,1200.8599853515625,4300700000,-1,2011-10-17
2011-10-18,1200.75,1225.3800048828125,4840170000,1,2011-10-18
2011-10-19,1223.4599609375,1209.8800048828125,4846390000,-1,2011-10-19
2011-10-20,1209.9200439453125,1215.3900146484375,4870290000,1,2011-10-20
2011-10-21,1215.3900146484375,1238.25,4980770000,1,2011-10-21
2011-10-24,1238.719970703125,1254.18994140625,4309380000,1,2011-10-24
2011-10-25,1254.18994140625,1229.050048828125,4473970000,-1,2011-10-25
2011-10-26,1229.1700439453125,1242.0,4873530000,1,2011-10-26
2011-10-27,1243.969970703125,1284.5899658203125,6367610000,1,2011-10-27
2011-10-28,1284.3900146484375,1285.0899658203125,4536690000,1,2011-10-28
2011-10-31,1284.9599609375,1253.300048828125,4310210000,-1,2011-10-31
2011-11-01,1251.0,1218.280029296875,5645540000,-1,2011-11-01
2011-11-02,1219.6199951171875,1237.9000244140625,4110530000,1,2011-11-02
2011-11-03,1238.25,1261.1500244140625,4849140000,1,2011-11-03
2011-11-04,1260.8199462890625,1253.22998046875,3830650000,-1,2011-11-04
2011-11-07,1253.2099609375,1261.1199951171875,3429740000,1,2011-11-07
2011-11-08,1261.1199951171875,1275.9200439453125,3908490000,1,2011-11-08
2011-11-09,1275.1800537109375,1229.0999755859375,4659740000,-1,2011-11-09
2011-11-10,1229.5899658203125,1239.699951171875,4002760000,1,2011-11-10
2011-11-11,1240.1199951171875,1263.8499755859375,3370180000,1,2011-11-11
2011-11-14,1263.8499755859375,1251.780029296875,3219680000,-1,2011-11-14
2011-11-15,1251.699951171875,1257.81005859375,3599300000,1,2011-11-15
2011-11-16,1257.81005859375,1236.9100341796875,4085010000,-1,2011-11-16
2011-11-17,1236.56005859375,1216.1300048828125,4596450000,-1,2011-11-17
2011-11-18,1216.18994140625,1215.6500244140625,3827610000,-1,2011-11-18
2011-11-21,1215.6199951171875,1192.97998046875,4050070000,-1,2011-11-21
2011-11-22,1192.97998046875,1188.0400390625,3911710000,-1,2011-11-22
2011-11-23,1187.47998046875,1161.7900390625,3798940000,-1,2011-11-23
2011-11-25,1161.4100341796875,1158.6700439453125,1664200000,-1,2011-11-25
2011-11-28,1158.6700439453125,1192.550048828125,3920750000,1,2011-11-28
2011-11-29,1192.56005859375,1195.18994140625,3992650000,1,2011-11-29
2011-11-30,1196.719970703125,1246.9599609375,5801910000,1,2011-11-30
2011-12-01,1246.9100341796875,1244.5799560546875,3818680000,-1,2011-12-01
2011-12-02,1246.030029296875,1244.280029296875,4144310000,-1,2011-12-02
2011-12-05,1244.3299560546875,1257.0799560546875,4148060000,1,2011-12-05
2011-12-06,1257.18994140625,1258.469970703125,3734230000,1,2011-12-06
2011-12-07,1258.1400146484375,1261.010009765625,4160540000,1,2011-12-07
2011-12-08,1260.8699951171875,1234.3499755859375,4298370000,-1,2011-12-08
2011-12-09,1234.47998046875,1255.18994140625,3830610000,1,2011-12-09
2011-12-12,1255.050048828125,1236.469970703125,3600570000,-1,2011-12-12
2011-12-13,1236.8299560546875,1225.72998046875,4121570000,-1,2011-12-13
2011-12-14,1225.72998046875,1211.8199462890625,4298290000,-1,2011-12-14
2011-12-15,1212.1199951171875,1215.75,3810340000,1,2011-12-15
2011-12-16,1216.0899658203125,1219.6600341796875,5345800000,1,2011-12-16
2011-12-19,1219.739990234375,1205.3499755859375,3659820000,-1,2011-12-19
2011-12-20,1205.719970703125,1241.300048828125,4055590000,1,2011-12-20
2011-12-21,1241.25,1243.719970703125,2959020000,1,2011-12-21
2011-12-22,1243.719970703125,1254.0,3492250000,1,2011-12-22
2011-12-23,1254.0,1265.3299560546875,2233830000,1,2011-12-23
2011-12-27,1265.02001953125,1265.4300537109375,2130590000,1,2011-12-27
2011-12-28,1265.3800048828125,1249.6400146484375,2349980000,-1,2011-12-28
2011-12-29,1249.75,1263.02001953125,2278130000,1,2011-12-29
2011-12-30,1262.8199462890625,1257.5999755859375,2271850000,-1,2011-12-30
2012-01-03,1258.8599853515625,1277.06005859375,3943710000,1,2012-01-03
2012-01-04,1277.030029296875,1277.300048828125,3592580000,1,2012-01-04
2012-01-05,1277.300048828125,1281.06005859375,4315950000,1,2012-01-05
2012-01-06,1280.9300537109375,1277.81005859375,3656830000,-1,2012-01-06
2012-01-09,1277.8299560546875,1280.699951171875,3371600000,1,2012-01-09
2012-01-10,1280.77001953125,1292.0799560546875,4221960000,1,2012-01-10
2012-01-11,1292.02001953125,1292.47998046875,3968120000,1,2012-01-11
2012-01-12,1292.47998046875,1295.5,4019890000,1,2012-01-12
2012-01-13,1294.8199462890625,1289.0899658203125,3692370000,-1,2012-01-13
2012-01-17,1290.219970703125,1293.6700439453125,4010490000,1,2012-01-17
2012-01-18,1293.6500244140625,1308.0400390625,4096160000,1,2012-01-18
2012-01-19,1308.0699462890625,1314.5,4465890000,1,2012-01-19
2012-01-20,1314.489990234375,1315.3800048828125,3912620000,1,2012-01-20
2012-01-23,1315.2900390625,1316.0,3770910000,1,2012-01-23
2012-01-24,1315.9599609375,1314.6500244140625,3693560000,-1,2012-01-24
2012-01-25,1314.4000244140625,1326.06005859375,4410910000,1,2012-01-25
2012-01-26,1326.280029296875,1318.4300537109375,4522070000,-1,2012-01-26
2012-01-27,1318.25,1316.3299560546875,4007380000,-1,2012-01-27
2012-01-30,1316.1600341796875,1313.010009765625,3659010000,-1,2012-01-30
2012-01-31,1313.530029296875,1312.4100341796875,4235550000,-1,2012-01-31
2012-02-01,1312.449951171875,1324.0899658203125,4504360000,1,2012-02-01
2012-02-02,1324.239990234375,1325.5400390625,4120920000,1,2012-02-02
2012-02-03,1326.2099609375,1344.9000244140625,4608550000,1,2012-02-03
2012-02-06,1344.3199462890625,1344.3299560546875,3379700000,-1,2012-02-06
2012-02-07,1344.3299560546875,1347.050048828125,3742460000,1,2012-02-07
2012-02-08,1347.0400390625,1349.9599609375,4096730000,1,2012-02-08
2012-02-09,1349.969970703125,1351.949951171875,4209890000,1,2012-02-09
2012-02-10,1351.2099609375,1342.6400146484375,3877580000,-1,2012-02-10
2012-02-13,1343.06005859375,1351.77001953125,3618040000,1,2012-02-13
2012-02-14,1351.300048828125,1350.5,3889520000,-1,2012-02-14
2012-02-15,1350.52001953125,1343.22998046875,4080340000,-1,2012-02-15
2012-02-16,1342.6099853515625,1358.0400390625,4108880000,1,2012-02-16
2012-02-17,1358.06005859375,1361.22998046875,3717640000,1,2012-02-17
2012-02-21,1361.219970703125,1362.2099609375,3795200000,1,2012-02-21
2012-02-22,1362.1099853515625,1357.6600341796875,3633710000,-1,2012-02-22
2012-02-23,1357.530029296875,1363.4599609375,3786450000,1,2012-02-23
2012-02-24,1363.4599609375,1365.739990234375,3505360000,1,2012-02-24
2012-02-27,1365.199951171875,1367.5899658203125,3648890000,1,2012-02-27
2012-02-28,1367.56005859375,1372.1800537109375,3579120000,1,2012-02-28
2012-02-29,1372.199951171875,1365.6800537109375,4482370000,-1,2012-02-29
2012-03-01,1365.9000244140625,1374.0899658203125,3919240000,1,2012-03-01
2012-03-02,1374.0899658203125,1369.6300048828125,3283490000,-1,2012-03-02
2012-03-05,1369.5899658203125,1364.3299560546875,3429480000,-1,2012-03-05
2012-03-06,1363.6300048828125,1343.3599853515625,4191060000,-1,2012-03-06
2012-03-07,1343.3900146484375,1352.6300048828125,3580380000,1,2012-03-07
2012-03-08,1352.6500244140625,1365.9100341796875,3543060000,1,2012-03-08
2012-03-09,1365.969970703125,1370.8699951171875,3639470000,1,2012-03-09
2012-03-12,1370.780029296875,1371.0899658203125,3081870000,1,2012-03-12
2012-03-13,1371.9200439453125,1395.949951171875,4386470000,1,2012-03-13
2012-03-14,1395.949951171875,1394.280029296875,4502280000,-1,2012-03-14
2012-03-15,1394.1700439453125,1402.5999755859375,4271650000,1,2012-03-15
2012-03-16,1402.550048828125,1404.1700439453125,5163950000,1,2012-03-16
2012-03-19,1404.1700439453125,1409.75,3932570000,1,2012-03-19
2012-03-20,1409.5899658203125,1405.52001953125,3695280000,-1,2012-03-20
2012-03-21,1405.52001953125,1402.8900146484375,3573590000,-1,2012-03-21
2012-03-22,1402.8900146484375,1392.780029296875,3740590000,-1,2012-03-22
2012-03-23,1392.780029296875,1397.1099853515625,3472950000,1,2012-03-23
2012-03-26,1397.1099853515625,1416.510009765625,3576950000,1,2012-03-26
2012-03-27,1416.550048828125,1412.52001953125,3513640000,-1,2012-03-27
2012-03-28,1412.52001953125,1405.5400390625,3892800000,-1,2012-03-28
2012-03-29,1405.3900146484375,1403.280029296875,3832000000,-1,2012-03-29
2012-03-30,1403.31005859375,1408.469970703125,3676890000,1,2012-03-30
2012-04-02,1408.469970703125,1419.0400390625,3572010000,1,2012-04-02
2012-04-03,1418.97998046875,1413.3800048828125,3822090000,-1,2012-04-03
2012-04-04,1413.0899658203125,1398.9599609375,3938290000,-1,2012-04-04
2012-04-05,1398.7900390625,1398.0799560546875,3303740000,-1,2012-04-05
2012-04-09,1397.449951171875,1382.199951171875,3468980000,-1,2012-04-09
2012-04-10,1382.1800537109375,1358.5899658203125,4631730000,-1,2012-04-10
2012-04-11,1358.97998046875,1368.7099609375,3743040000,1,2012-04-11
2012-04-12,1368.77001953125,1387.5699462890625,3618280000,1,2012-04-12
2012-04-13,1387.6099853515625,1370.260009765625,3631160000,-1,2012-04-13
2012-04-16,1370.27001953125,1369.5699462890625,3574780000,-1,2012-04-16
2012-04-17,1369.5699462890625,1390.780029296875,3456200000,1,2012-04-17
2012-04-18,1390.780029296875,1385.1400146484375,3463140000,-1,2012-04-18
2012-04-19,1385.0799560546875,1376.9200439453125,4180020000,-1,2012-04-19
2012-04-20,1376.9599609375,1378.530029296875,3833320000,1,2012-04-20
2012-04-23,1378.530029296875,1366.93994140625,3654860000,-1,2012-04-23
2012-04-24,1366.969970703125,1371.969970703125,3617100000,1,2012-04-24
2012-04-25,1372.1099853515625,1390.68994140625,3998430000,1,2012-04-25
2012-04-26,1390.6400146484375,1399.97998046875,4034700000,1,2012-04-26
2012-04-27,1400.18994140625,1403.3599853515625,3645830000,1,2012-04-27
2012-04-30,1403.260009765625,1397.9100341796875,3574010000,-1,2012-04-30
2012-05-01,1397.8599853515625,1405.8199462890625,3807950000,1,2012-05-01
2012-05-02,1405.5,1402.31005859375,3803860000,-1,2012-05-02
2012-05-03,1402.3199462890625,1391.5699462890625,4004910000,-1,2012-05-03
2012-05-04,1391.510009765625,1369.0999755859375,3975140000,-1,2012-05-04
2012-05-07,1368.7900390625,1369.5799560546875,3559390000,1,2012-05-07
2012-05-08,1369.1600341796875,1363.719970703125,4261670000,-1,2012-05-08
2012-05-09,1363.199951171875,1354.5799560546875,4288540000,-1,2012-05-09
2012-05-10,1354.5799560546875,1357.989990234375,3727990000,1,2012-05-10
2012-05-11,1358.1099853515625,1353.3900146484375,3869070000,-1,2012-05-11
2012-05-14,1351.9300537109375,1338.3499755859375,3688120000,-1,2012-05-14
2012-05-15,1338.3599853515625,1330.6600341796875,4114040000,-1,2012-05-15
2012-05-16,1330.780029296875,1324.800048828125,4280420000,-1,2012-05-16
2012-05-17,1324.8199462890625,1304.8599853515625,4664280000,-1,2012-05-17
2012-05-18,1305.050048828125,1295.219970703125,4512470000,-1,2012-05-18
2012-05-21,1295.72998046875,1315.989990234375,3786750000,1,2012-05-21
2012-05-22,1316.0899658203125,1316.6300048828125,4123680000,1,2012-05-22
2012-05-23,1316.02001953125,1318.8599853515625,4108330000,1,2012-05-23
2012-05-24,1318.719970703125,1320.6800537109375,3937670000,1,2012-05-24
2012-05-25,1320.81005859375,1317.8199462890625,2872660000,-1,2012-05-25
2012-05-29,1318.9000244140625,1332.4200439453125,3441640000,1,2012-05-29
2012-05-30,1331.25,1313.3199462890625,3534290000,-1,2012-05-30
2012-05-31,1313.0899658203125,1310.3299560546875,4557620000,-1,2012-05-31
2012-06-01,1309.8699951171875,1278.0400390625,4669350000,-1,2012-06-01
2012-06-04,1278.2900390625,1278.1800537109375,4011960000,1,2012-06-04
2012-06-05,1277.8199462890625,1285.5,3403230000,1,2012-06-05
2012-06-06,1285.6099853515625,1315.1300048828125,4268360000,1,2012-06-06
2012-06-07,1316.1500244140625,1314.989990234375,4258140000,-1,2012-06-07
2012-06-08,1314.989990234375,1325.6600341796875,3497190000,1,2012-06-08
2012-06-11,1325.719970703125,1308.9300537109375,3537530000,-1,2012-06-11
2012-06-12,1309.4000244140625,1324.1800537109375,3442920000,1,2012-06-12
2012-06-13,1324.02001953125,1314.8800048828125,3506510000,-1,2012-06-13
2012-06-14,1314.8800048828125,1329.0999755859375,3687720000,1,2012-06-14
2012-06-15,1329.18994140625,1342.8399658203125,4401570000,1,2012-06-15
2012-06-18,1342.4200439453125,1344.780029296875,3259430000,1,2012-06-18
2012-06-19,1344.8299560546875,1357.97998046875,3815350000,1,2012-06-19
2012-06-20,1358.0400390625,1355.68994140625,3695700000,-1,2012-06-20
2012-06-21,1355.4300537109375,1325.510009765625,4094470000,-1,2012-06-21
2012-06-22,1325.9200439453125,1335.02001953125,5271490000,1,2012-06-22
2012-06-25,1334.9000244140625,1313.719970703125,3501820000,-1,2012-06-25
2012-06-26,1314.0899658203125,1319.989990234375,3412940000,1,2012-06-26
2012-06-27,1320.7099609375,1331.8499755859375,3286910000,1,2012-06-27
2012-06-28,1331.52001953125,1329.0400390625,3969370000,-1,2012-06-28
2012-06-29,1330.1199951171875,1362.1600341796875,4590480000,1,2012-06-29
2012-07-02,1362.3299560546875,1365.510009765625,3301650000,1,2012-07-02
2012-07-03,1365.75,1374.02001953125,2116390000,1,2012-07-03
2012-07-05,1373.719970703125,1367.5799560546875,3041520000,-1,2012-07-05
2012-07-06,1367.0899658203125,1354.6800537109375,2745140000,-1,2012-07-06
2012-07-09,1354.6600341796875,1352.4599609375,2904860000,-1,2012-07-09
2012-07-10,1352.9599609375,1341.469970703125,3470600000,-1,2012-07-10
2012-07-11,1341.4000244140625,1341.449951171875,3426290000,-1,2012-07-11
2012-07-12,1341.2900390625,1334.760009765625,3654440000,-1,2012-07-12
2012-07-13,1334.81005859375,1356.780029296875,3212930000,1,2012-07-13
2012-07-16,1356.5,1353.6400146484375,2862720000,-1,2012-07-16
2012-07-17,1353.6800537109375,1363.6700439453125,3566680000,1,2012-07-17
2012-07-18,1363.5799560546875,1372.780029296875,3642630000,1,2012-07-18
2012-07-19,1373.010009765625,1376.510009765625,4043360000,1,2012-07-19
2012-07-20,1376.510009765625,1362.6600341796875,3925020000,-1,2012-07-20
2012-07-23,1362.3399658203125,1350.52001953125,3717180000,-1,2012-07-23
2012-07-24,1350.52001953125,1338.31005859375,3891290000,-1,2012-07-24
2012-07-25,1338.3499755859375,1337.8900146484375,3719170000,-1,2012-07-25
2012-07-26,1338.1700439453125,1360.02001953125,4429300000,1,2012-07-26
2012-07-27,1360.050048828125,1385.969970703125,4399010000,1,2012-07-27
2012-07-30,1385.93994140625,1385.300048828125,3212060000,-1,2012-07-30
2012-07-31,1385.27001953125,1379.3199462890625,3821570000,-1,2012-07-31
2012-08-01,1379.3199462890625,1375.3199462890625,4440920000,-1,2012-08-01
2012-08-02,1375.1300048828125,1365.0,4193740000,-1,2012-08-02
2012-08-03,1365.449951171875,1390.989990234375,3751170000,1,2012-08-03
2012-08-06,1391.0400390625,1394.22998046875,3122050000,1,2012-08-06
2012-08-07,1394.4599609375,1401.3499755859375,3682490000,1,2012-08-07
2012-08-08,1401.22998046875,1402.219970703125,3221790000,1,2012-08-08
2012-08-09,1402.260009765625,1402.800048828125,3119610000,1,2012-08-09
2012-08-10,1402.5799560546875,1405.8699951171875,2767980000,1,2012-08-10
2012-08-13,1405.8699951171875,1404.1099853515625,2499990000,-1,2012-08-13
2012-08-14,1404.3599853515625,1403.9300537109375,2930900000,-1,2012-08-14
2012-08-15,1403.8900146484375,1405.530029296875,2655750000,1,2012-08-15
2012-08-16,1405.5699462890625,1415.510009765625,3114100000,1,2012-08-16
2012-08-17,1415.8399658203125,1418.1600341796875,2922990000,1,2012-08-17
2012-08-20,1417.8499755859375,1418.1300048828125,2766320000,-1,2012-08-20
2012-08-21,1418.1300048828125,1413.1700439453125,3282950000,-1,2012-08-21
2012-08-22,1413.0899658203125,1413.489990234375,3062690000,1,2012-08-22
2012-08-23,1413.489990234375,1402.0799560546875,3008240000,-1,2012-08-23
2012-08-24,1401.989990234375,1411.1300048828125,2598790000,1,2012-08-24
2012-08-27,1411.1300048828125,1410.43994140625,2472500000,-1,2012-08-27
2012-08-28,1410.43994140625,1409.300048828125,2629090000,-1,2012-08-28
2012-08-29,1409.3199462890625,1410.489990234375,2571220000,1,2012-08-29
2012-08-30,1410.0799560546875,1399.47998046875,2530280000,-1,2012-08-30
2012-08-31,1400.0699462890625,1406.5799560546875,2938250000,1,2012-08-31
2012-09-04,1406.5400390625,1404.93994140625,3200310000,-1,2012-09-04
2012-09-05,1404.93994140625,1403.43994140625,3389110000,-1,2012-09-05
2012-09-06,1403.739990234375,1432.1199951171875,3952870000,1,2012-09-06
2012-09-07,1432.1199951171875,1437.9200439453125,3717620000,1,2012-09-07
2012-09-10,1437.9200439453125,1429.0799560546875,3223670000,-1,2012-09-10
2012-09-11,1429.1300048828125,1433.56005859375,3509630000,1,2012-09-11
2012-09-12,1433.56005859375,1436.56005859375,3641200000,1,2012-09-12
2012-09-13,1436.56005859375,1459.989990234375,4606550000,1,2012-09-13
2012-09-14,1460.0699462890625,1465.77001953125,5041990000,1,2012-09-14
2012-09-17,1465.4200439453125,1461.18994140625,3482430000,-1,2012-09-17
2012-09-18,1461.18994140625,1459.3199462890625,3377390000,-1,2012-09-18
2012-09-19,1459.5,1461.050048828125,3451360000,1,2012-09-19
2012-09-20,1461.050048828125,1460.260009765625,3382520000,-1,2012-09-20
2012-09-21,1460.3399658203125,1460.1500244140625,4833870000,-1,2012-09-21
2012-09-24,1459.760009765625,1456.8900146484375,3008920000,-1,2012-09-24
2012-09-25,1456.93994140625,1441.5899658203125,3739900000,-1,2012-09-25
2012-09-26,1441.5999755859375,1433.3199462890625,3565380000,-1,2012-09-26
2012-09-27,1433.3599853515625,1447.1500244140625,3150330000,1,2012-09-27
2012-09-28,1447.1300048828125,1440.6700439453125,3509230000,-1,2012-09-28
2012-10-01,1440.9000244140625,1444.489990234375,3505080000,1,2012-10-01
2012-10-02,1444.989990234375,1445.75,3321790000,1,2012-10-02
2012-10-03,1446.050048828125,1450.989990234375,3531640000,1,2012-10-03
2012-10-04,1451.0799560546875,1461.4000244140625,3615860000,1,2012-10-04
2012-10-05,1461.4000244140625,1460.9300537109375,3172940000,-1,2012-10-05
2012-10-08,1460.9300537109375,1455.8800048828125,2328720000,-1,2012-10-08
2012-10-09,1455.9000244140625,1441.47998046875,3216320000,-1,2012-10-09
2012-10-10,1441.47998046875,1432.56005859375,3225060000,-1,2012-10-10
2012-10-11,1432.8199462890625,1432.8399658203125,3672540000,1,2012-10-11
2012-10-12,1432.8399658203125,1428.5899658203125,3134750000,-1,2012-10-12
2012-10-15,1428.75,1440.1300048828125,3483810000,1,2012-10-15
2012-10-16,1440.31005859375,1454.9200439453125,3568770000,1,2012-10-16
2012-10-17,1454.219970703125,1460.9100341796875,3655320000,1,2012-10-17
2012-10-18,1460.93994140625,1457.3399658203125,3880030000,-1,2012-10-18
2012-10-19,1457.3399658203125,1433.18994140625,3875170000,-1,2012-10-19
2012-10-22,1433.2099609375,1433.8199462890625,3216220000,1,2012-10-22
2012-10-23,1433.739990234375,1413.1099853515625,3587670000,-1,2012-10-23
2012-10-24,1413.199951171875,1408.75,3385970000,-1,2012-10-24
2012-10-25,1409.739990234375,1412.969970703125,3512640000,1,2012-10-25
2012-10-26,1412.969970703125,1411.93994140625,3284910000,-1,2012-10-26
2012-10-31,1410.989990234375,1412.1600341796875,3577110000,1,2012-10-31
2012-11-01,1412.199951171875,1427.5899658203125,3929890000,1,2012-11-01
2012-11-02,1427.5899658203125,1414.199951171875,3732480000,-1,2012-11-02
2012-11-05,1414.02001953125,1417.260009765625,2921040000,1,2012-11-05
2012-11-06,1417.260009765625,1428.3900146484375,3306970000,1,2012-11-06
2012-11-07,1428.27001953125,1394.530029296875,4356490000,-1,2012-11-07
2012-11-08,1394.530029296875,1377.510009765625,3779520000,-1,2012-11-08
2012-11-09,1377.550048828125,1379.8499755859375,3647350000,1,2012-11-09
2012-11-12,1379.8599853515625,1380.030029296875,2567540000,1,2012-11-12
2012-11-13,1380.030029296875,1374.530029296875,3455550000,-1,2012-11-13
2012-11-14,1374.6400146484375,1355.489990234375,4109510000,-1,2012-11-14
2012-11-15,1355.4100341796875,1353.3299560546875,3928870000,-1,2012-11-15
2012-11-16,1353.3599853515625,1359.8800048828125,4045910000,1,2012-11-16
2012-11-19,1359.8800048828125,1386.8900146484375,3374800000,1,2012-11-19
2012-11-20,1386.8199462890625,1387.81005859375,3207160000,1,2012-11-20
2012-11-21,1387.7900390625,1391.030029296875,2667090000,1,2012-11-21
2012-11-23,1391.030029296875,1409.1500244140625,1504960000,1,2012-11-23
2012-11-26,1409.1500244140625,1406.2900390625,2948960000,-1,2012-11-26
2012-11-27,1406.2900390625,1398.93994140625,3323120000,-1,2012-11-27
2012-11-28,1398.77001953125,1409.9300537109375,3359250000,1,2012-11-28
2012-11-29,1409.9599609375,1415.949951171875,3356850000,1,2012-11-29
2012-11-30,1415.949951171875,1416.1800537109375,3966000000,1,2012-11-30
2012-12-03,1416.3399658203125,1409.4599609375,3074280000,-1,2012-12-03
2012-12-04,1409.4599609375,1407.050048828125,3247710000,-1,2012-12-04
2012-12-05,1407.050048828125,1409.280029296875,4253920000,1,2012-12-05
2012-12-06,1409.4300537109375,1413.93994140625,3229700000,1,2012-12-06
2012-12-07,1413.949951171875,1418.0699462890625,3125160000,1,2012-12-07
2012-12-10,1418.0699462890625,1418.550048828125,2999430000,1,2012-12-10
2012-12-11,1418.550048828125,1427.8399658203125,3650230000,1,2012-12-11
2012-12-12,1427.8399658203125,1428.47998046875,3709050000,1,2012-12-12
2012-12-13,1428.47998046875,1419.449951171875,3349960000,-1,2012-12-13
2012-12-14,1419.449951171875,1413.5799560546875,3210170000,-1,2012-12-14
2012-12-17,1413.5400390625,1430.3599853515625,3455610000,1,2012-12-17
2012-12-18,1430.469970703125,1446.7900390625,4302240000,1,2012-12-18
2012-12-19,1446.7900390625,1435.81005859375,3869800000,-1,2012-12-19
2012-12-20,1435.81005859375,1443.68994140625,3686580000,1,2012-12-20
2012-12-21,1443.6700439453125,1430.1500244140625,5229160000,-1,2012-12-21
2012-12-24,1430.1500244140625,1426.6600341796875,1248960000,-1,2012-12-24
2012-12-26,1426.6600341796875,1419.8299560546875,2285030000,-1,2012-12-26
2012-12-27,1419.8299560546875,1418.0999755859375,2830180000,-1,2012-12-27
2012-12-28,1418.0999755859375,1402.4300537109375,2426680000,-1,2012-12-28
2012-12-31,1402.4300537109375,1426.18994140625,3204330000,1,2012-12-31
2013-01-02,1426.18994140625,1462.4200439453125,4202600000,1,2013-01-02
2013-01-03,1462.4200439453125,1459.3699951171875,3829730000,-1,2013-01-03
2013-01-04,1459.3699951171875,1466.469970703125,3424290000,1,2013-01-04
2013-01-07,1466.469970703125,1461.8900146484375,3304970000,-1,2013-01-07
2013-01-08,1461.8900146484375,1457.1500244140625,3601600000,-1,2013-01-08
2013-01-09,1457.1500244140625,1461.02001953125,3674390000,1,2013-01-09
2013-01-10,1461.02001953125,1472.1199951171875,4081840000,1,2013-01-10
2013-01-11,1472.1199951171875,1472.050048828125,3340650000,-1,2013-01-11
2013-01-14,1472.050048828125,1470.6800537109375,3003010000,-1,2013-01-14
2013-01-15,1470.6700439453125,1472.3399658203125,3135350000,1,2013-01-15
2013-01-16,1472.3299560546875,1472.6300048828125,3384080000,1,2013-01-16
2013-01-17,1472.6300048828125,1480.93994140625,3706710000,1,2013-01-17
2013-01-18,1480.949951171875,1485.97998046875,3795740000,1,2013-01-18
2013-01-22,1485.97998046875,1492.56005859375,3570950000,1,2013-01-22
2013-01-23,1492.56005859375,1494.81005859375,3552010000,1,2013-01-23
