,date,Volume,Close,Positive,Negative,Neutral,Price_change
149,2011-03-10,172273600.0,1295.1099853515625,0.0703668929636478,0.0414614956825971,0.8881716132164001,-1
150,2011-03-15,67262650.0,1281.8699951171875,0.03175123470524945,0.15794382430613038,0.810304934779803,-1
151,2011-03-16,147652000.0,1256.8800048828125,0.0239617942521969,0.3483634789784749,0.6276747820278009,-1
152,2011-03-22,39169700.0,1293.77001953125,0.0528964893892407,0.039950288366526296,0.907153218984604,-1
153,2011-03-23,8496900.0,1297.5400390625,0.0462314561009407,0.0220989566296339,0.9316696524620056,1
154,2011-03-24,94029250.0,1309.6600341796875,0.06505995150655505,0.0206966343491027,0.9142434348662694,1
155,2011-03-28,64506850.0,1310.18994140625,0.2452244888991117,0.0232891907216981,0.7314863270148635,-1
156,2011-03-29,44973600.0,1319.43994140625,0.1422895714640617,0.0976551307054857,0.7600553019179238,1
157,2011-03-30,62677000.0,1328.260009765625,0.058870662003755556,0.3951608967036009,0.5459684431552887,1
158,2011-04-04,92432800.0,1332.8699951171875,0.0284474547952413,0.4865069650113582,0.4850456044077873,1
159,2011-04-06,85698400.0,1335.5400390625,0.0217776261270046,0.2375029027462005,0.7407194972038269,1
160,2011-04-07,102120800.0,1333.510009765625,0.94189190864563,0.0285006836056709,0.0296073500066995,-1
161,2011-04-08,74655200.0,1328.1700439453125,0.0125307105481624,0.9494682550430298,0.0380009375512599,-1
162,2011-04-12,46309100.0,1314.1600341796875,0.2038260730914771,0.28506667143665254,0.5111072324216366,-1
163,2011-04-13,10337800.0,1314.4100341796875,0.0531963296234607,0.0217192042618989,0.9250845313072203,1
164,2011-04-14,66039350.0,1314.52001953125,0.09453705418854945,0.0354384039528667,0.8700245320796967,1
165,2011-04-18,41304500.0,1305.1400146484375,0.06414602603763335,0.03054637089371675,0.9053076058626175,-1
166,2011-04-25,8594000.0,1335.25,0.1073272302746772,0.017579510807991,0.8750932216644287,-1
167,2011-04-26,40850000.0,1347.239990234375,0.4854225236922503,0.01307198731228705,0.5015054605901241,1
168,2011-04-27,45000400.0,1355.6600341796875,0.0514436308294534,0.0157919088378548,0.9327644407749176,1
169,2011-04-28,39065400.0,1360.47998046875,0.04662861240406825,0.0273275466946264,0.9260438332955042,1
170,2011-04-29,83600000.0,1363.6099853515625,0.0356972850859165,0.0871430709958076,0.8771597146987915,1
171,2011-05-02,7918500.0,1361.219970703125,0.0287441574037075,0.1840023398399353,0.7872534990310669,-1
172,2011-05-06,10677800.0,1340.199951171875,0.0242466758936643,0.0293011795729398,0.9464521408081056,1
173,2011-05-09,38591400.0,1346.2900390625,0.0530689836790164,0.028474005870521,0.9184570411841075,1
174,2011-05-10,69097600.0,1357.1600341796875,0.040294038131833,0.0530566638335585,0.9066492915153505,1
175,2011-05-11,61600000.0,1342.0799560546875,0.0363275334239006,0.0511740483343601,0.912498414516449,-1
176,2011-05-12,66074700.0,1348.6500244140625,0.1303794613507177,0.13313040842435184,0.7364901207121356,1
177,2011-05-13,202519200.0,1337.77001953125,0.1544062038393397,0.2269045891926477,0.6186892019682809,-1
178,2011-05-16,42211150.0,1329.469970703125,0.03953924588859074,0.21758727108438808,0.7428734799226124,-1
179,2011-05-17,79732400.0,1328.97998046875,0.1582691629472024,0.10305579148196409,0.7386750248717326,-1
180,2011-05-18,37476850.0,1340.6800537109375,0.21430100081488485,0.1120705709327012,0.67362841963768,1
181,2011-05-19,7015200.0,1343.5999755859375,0.0208889506757259,0.0776235237717628,0.9014874696731568,1
182,2011-05-23,34231400.0,1317.3699951171875,0.06124728545546525,0.0189052056521177,0.9198475480079651,-1
183,2011-05-24,41308800.0,1316.280029296875,0.45998848974704737,0.01714839460328215,0.5228631533682345,-1
184,2011-05-25,12316900.0,1320.469970703125,0.0325388237833976,0.0189722906798124,0.9484888315200806,1
185,2011-05-26,70643600.0,1325.68994140625,0.0245345458388328,0.0476381778717041,0.9278272986412048,1
186,2011-05-27,9596500.0,1331.0999755859375,0.0314432270824909,0.0452547371387481,0.9233020544052124,1
187,2011-05-31,120071600.0,1345.199951171875,0.474240674637258,0.0232913447543978,0.5024679712951183,1
188,2011-06-01,76220800.0,1314.550048828125,0.0305340513586998,0.0529165379703044,0.9165494441986084,-1
189,2011-06-02,36052900.0,1312.93994140625,0.40735242958180606,0.4848687192425131,0.10777880996465676,-1
190,2011-06-07,9335000.0,1284.93994140625,0.0849444344639778,0.009292209520936,0.9057633876800536,-1
191,2011-06-08,9432400.0,1279.56005859375,0.065042570233345,0.0173736978322267,0.917583703994751,-1
192,2011-06-09,74163200.0,1289.0,0.4580160876115163,0.0282800343508521,0.5137038479248682,1
193,2011-06-10,12388200.0,1270.97998046875,0.3380242586135864,0.026938758790493,0.6350370049476624,-1
194,2011-06-14,14461900.0,1287.8699951171875,0.5380163565278053,0.01035823021084065,0.45162543654441833,1
195,2011-06-15,40274566.666666664,1265.4200439453125,0.08397552184760566,0.5372814924145738,0.3787429804603259,-1
196,2011-06-16,12884400.0,1267.6400146484375,0.18492224672809238,0.03991658287122845,0.7751611713320017,1
197,2011-06-17,14336400.0,1271.5,0.0243392940610647,0.8118487000465393,0.1638119965791702,1
198,2011-06-20,9309200.0,1278.3599853515625,0.1957000643014907,0.0228719003498554,0.7814280390739441,1
199,2011-06-23,35911733.333333336,1283.5,0.061019281546274805,0.0380444132412473,0.9009362757205963,-1
200,2011-06-24,13186200.0,1268.449951171875,0.0434572957456111,0.0327422842383384,0.9238004684448242,-1
201,2011-06-27,61320050.0,1280.0999755859375,0.0499850031919777,0.0370808104053139,0.9129341840744019,1
202,2011-06-28,17004200.0,1296.6700439453125,0.0332929044961929,0.0240475591272115,0.9426594972610474,1
203,2011-06-30,38587600.0,1320.6400146484375,0.16186379455029962,0.0756110548973083,0.7625251114368439,1
204,2011-07-01,9497200.0,1339.6700439453125,0.15692527964711184,0.0281762825325131,0.8148984611034393,1
205,2011-07-05,24414033.333333332,1337.8800048828125,0.04772903521855667,0.036313061912854466,0.9159578879674276,-1
206,2011-07-06,7100400.0,1339.219970703125,0.2942012250423431,0.0262375380843877,0.6795612573623657,1
207,2011-07-07,8415200.0,1353.219970703125,0.1898384615778923,0.3986182454973459,0.4115432724356651,1
208,2011-07-08,7866100.0,1343.800048828125,0.037820187707742,0.3278485316162308,0.6343313107887903,-1
209,2011-07-12,10528700.0,1313.6400146484375,0.2733627017587423,0.1708211861550808,0.5558160990476608,-1
210,2011-07-13,9031700.0,1317.719970703125,0.1597412712872028,0.7007020562887192,0.1395566118881106,1
211,2011-07-14,9636500.0,1308.8699951171875,0.2090673297643661,0.0249741207808256,0.7659585475921631,-1
212,2011-07-15,10245100.0,1316.1400146484375,0.4204760363325476,0.4129654113203287,0.1665585208684206,1
213,2011-07-18,33029766.666666668,1305.43994140625,0.0537706625958283,0.15297721885144708,0.793252150217692,-1
214,2011-07-19,27863066.666666668,1326.72998046875,0.1293109329934749,0.10261085934730037,0.7680781900675759,1
215,2011-07-20,8912600.0,1325.8399658203125,0.322744667219619,0.0748571056562165,0.6023982043067614,-1
216,2011-07-21,46055966.666666664,1343.800048828125,0.2598429691667358,0.2646688617662423,0.4754882115456793,1
217,2011-07-22,7866250.0,1345.02001953125,0.057843359187245355,0.06121417973190545,0.8809424936771393,1
218,2011-07-25,10247700.0,1337.4300537109375,0.0537497075274586,0.4996266951784491,0.4466236063744873,-1
219,2011-07-26,29907533.333333332,1331.93994140625,0.44806798299153644,0.2455257109055916,0.30640626636644197,-1
220,2011-07-27,12810400.0,1304.8900146484375,0.4076839685440063,0.3716322481632232,0.2206838279962539,-1
221,2011-07-28,29519733.333333332,1300.6700439453125,0.1338343549933698,0.16928669065237043,0.6968789473176003,-1
222,2011-07-29,16829000.0,1292.280029296875,0.1648869638641675,0.0491788850890265,0.785934160153071,-1
223,2011-08-01,43947333.333333336,1286.93994140625,0.12490030688544111,0.021320661219457734,0.8537790675957998,-1
224,2011-08-02,76380750.0,1254.050048828125,0.10764684341847894,0.11067425645887845,0.7816788852214813,-1
225,2011-08-03,76523600.0,1260.3399658203125,0.087247597053647,0.0283181695267558,0.8844342231750488,1
226,2011-08-04,18946100.0,1200.0699462890625,0.0213902126997709,0.2237535417079925,0.7548562288284302,-1
227,2011-08-08,70420600.0,1119.4599609375,0.4471284691244364,0.0322004805784672,0.5206710761412978,-1
228,2011-08-09,36288000.0,1172.530029296875,0.4098685830831527,0.4863007441163063,0.1038306429982185,1
229,2011-08-10,56717233.333333336,1120.760009765625,0.3717278704668085,0.10879469864691294,0.5194774282475313,-1
230,2011-08-11,53840300.0,1172.6400146484375,0.4328859540323416,0.11119075343012806,0.45592327651878195,1
231,2011-08-12,169157550.0,1178.81005859375,0.16343332514824235,0.1648954038836938,0.671671273679856,1
232,2011-08-15,47225533.333333336,1204.489990234375,0.15942524151048723,0.11199271409875809,0.7285820680359999,1
233,2011-08-16,28972400.0,1192.760009765625,0.3986538349417969,0.1095153879141435,0.491830762475729,-1
234,2011-08-17,16303100.0,1193.8900146484375,0.3959708400070667,0.197735329857096,0.4062938150018453,1
235,2011-08-18,18497300.0,1140.6500244140625,0.038975466042757,0.746349573135376,0.2146750390529632,-1
236,2011-08-23,54355100.0,1162.3499755859375,0.1995988871902227,0.4765846354886889,0.3238164713606238,1
237,2011-08-25,13134400.0,1159.27001953125,0.1419998854398727,0.0159978047013282,0.8420023322105408,-1
238,2011-08-26,43708300.0,1176.800048828125,0.49136646091938013,0.0158397573977708,0.4927937760949135,1
239,2011-08-30,13653200.0,1212.9200439453125,0.4808645956218243,0.0213608872145414,0.497774489223957,1
240,2011-08-31,70580800.0,1218.8900146484375,0.0984167233109474,0.0253743696957826,0.8762088418006897,1
241,2011-09-06,69624800.0,1165.239990234375,0.4195509441196918,0.02893067492793,0.5515183905760447,-1
242,2011-09-07,61578300.0,1198.6199951171875,0.32572507796188194,0.025828890657673232,0.6484460234642029,1
243,2011-09-08,51783950.0,1185.9000244140625,0.4180194824002683,0.05235080700367685,0.5296296961605549,-1
244,2011-09-09,17008200.0,1154.22998046875,0.4170315936207771,0.0805600406602025,0.5024083107709885,-1
245,2011-09-12,52548100.0,1162.27001953125,0.05120109952986235,0.19879228156059975,0.7500065863132477,1
246,2011-09-13,48489450.0,1172.8699951171875,0.24997193366289136,0.28544703661464155,0.46458102762699127,1
247,2011-09-14,84074350.0,1188.6800537109375,0.07351165935397144,0.21763983890414235,0.7088484838604927,1
248,2011-09-15,12017900.0,1209.1099853515625,0.6751139163970947,0.0103915333747863,0.3144945204257965,1
249,2011-09-16,15688800.0,1216.010009765625,0.0250918492674827,0.0972624644637107,0.87764573097229,1
250,2011-09-19,52696100.0,1204.0899658203125,0.1317246630787849,0.03821977321058505,0.8300555348396301,-1
251,2011-09-20,79243600.0,1202.0899658203125,0.2283589243888855,0.0183901619166135,0.7532508969306946,-1
252,2011-09-21,11896600.0,1166.760009765625,0.3380242586135864,0.026938758790493,0.6350370049476624,-1
253,2011-09-22,19456900.0,1129.56005859375,0.2520413766615093,0.4542125617153942,0.2937460411339998,-1
254,2011-09-23,10983700.0,1136.4300537109375,0.0458058239892125,0.4551786771044135,0.4990154728293419,1
255,2011-09-26,97212400.0,1162.949951171875,0.0466005317866802,0.321537971496582,0.6318615078926086,1
256,2011-09-28,66688150.0,1151.06005859375,0.20258095860481257,0.024231540039181647,0.7731874883174896,-1
257,2011-09-29,47782450.0,1160.4000244140625,0.1971403397619724,0.7562341690063477,0.04662547353655095,1
258,2011-10-03,94989600.0,1099.22998046875,0.0316070728003978,0.0747569873929023,0.8936359286308289,-1
259,2011-10-04,15100000.0,1123.949951171875,0.2371253967285156,0.0079828165471553,0.7548917531967163,1
260,2011-10-05,50997700.0,1144.030029296875,0.0427226820029318,0.216007468290627,0.7412698268890381,1
261,2011-10-06,9052800.0,1164.969970703125,0.0294241327792406,0.0321698822081089,0.938405990600586,1
262,2011-10-07,12809500.0,1155.4599609375,0.211617037653923,0.2676026821136474,0.5207802653312683,-1
263,2011-10-11,44809150.0,1195.5400390625,0.25328769627958536,0.43190753855742514,0.3148047775030136,1
264,2011-10-13,46632150.0,1203.6600341796875,0.06264291610568755,0.03909298079088325,0.8982641100883484,-1
