,date,Volume,Close,Positive,Negative,Neutral,Price_change
0,2009-06-22,21359600.0,893.0399780273438,0.368034690618515,0.0311251059174537,0.6008402109146118,-1
1,2009-08-07,18996100.0,1010.47998046875,0.14003610810531036,0.08294405169518926,0.7770198306867054,1
2,2009-08-10,10908625.0,1007.0999755859375,0.2370467014720334,0.03205720344284438,0.7308960902586797,-1
3,2009-08-11,13147000.0,994.3499755859375,0.1477873772382736,0.0154070723801851,0.836805522441864,-1
4,2009-08-12,12631300.0,1005.8099975585938,0.22793293613940474,0.0206838143058121,0.7513832401484252,1
5,2009-08-13,17418050.0,1012.72998046875,0.34067782387137413,0.1098456209186803,0.5494765295562418,1
6,2009-08-14,11572000.0,1004.0900268554688,0.0252342118571201,0.3883422575891018,0.5864235119273266,-1
7,2009-08-17,13719825.0,979.72998046875,0.13194380928480035,0.033416102365167254,0.8346400832912575,-1
8,2009-08-18,21040150.0,989.6699829101562,0.3431166859200367,0.01544868434564425,0.6414346207506381,1
9,2009-08-27,13446800.0,1030.97998046875,0.788417398929596,0.0081442249938845,0.2034383416175842,1
10,2009-09-02,10684100.0,994.75,0.8646365404129028,0.0062971557490527,0.1290662735700607,-1
11,2009-09-03,9955500.0,1003.239990234375,0.6150901392102242,0.0194628604222089,0.36544694751501083,1
12,2009-09-04,8150000.0,1016.4000244140625,0.1874355226755142,0.0081270905211567,0.8044373989105225,1
13,2009-09-08,12253300.0,1025.3900146484375,0.2550526857376098,0.0115047474391758,0.7334425449371338,1
14,2009-09-09,15096166.666666666,1033.3699951171875,0.053906187415122965,0.018514954795440002,0.927578846613566,1
15,2009-09-10,8523900.0,1044.1400146484375,0.32179867476224894,0.009886532556265551,0.6683148145675659,1
16,2009-09-11,14667900.0,1042.72998046875,0.2367636859416961,0.0101968366652727,0.7530394792556763,-1
17,2009-09-15,10404100.0,1052.6300048828125,0.10341469570994374,0.012909946031868399,0.8836753964424133,1
18,2009-09-16,28912300.0,1068.760009765625,0.0282384548336267,0.0424140760054191,0.9293474555015564,1
19,2009-09-17,12723100.0,1065.489990234375,0.4894177727401256,0.31504906062036747,0.19553315080702305,-1
20,2009-09-18,69407250.0,1068.300048828125,0.31990107893943787,0.09772552642971274,0.5823733955621719,1
21,2009-09-22,11804000.0,1071.6600341796875,0.2687065601348877,0.1742886155843734,0.5570048093795776,1
22,2009-09-24,13802350.0,1050.780029296875,0.5278710871934891,0.0221844282932579,0.4499445278197527,-1
23,2009-09-25,14247900.0,1044.3800048828125,0.1113713011145591,0.0104928240180015,0.8781358599662781,-1
24,2009-09-28,4085900.0,1062.97998046875,0.0512019768357276,0.0129052186384797,0.9358928799629213,1
25,2009-09-30,28275800.0,1057.0799560546875,0.0974539443850517,0.0094146076589822,0.8931313753128052,-1
26,2009-10-01,11758900.0,1029.8499755859375,0.4758037328720093,0.012802748940885,0.5113935321569443,-1
27,2009-10-05,4892100.0,1040.4599609375,0.0543215796351432,0.0283470880240201,0.917331337928772,1
28,2009-10-08,17263400.0,1065.47998046875,0.9535529315471648,0.0209101773798465,0.0255368873476982,1
29,2009-10-14,16081000.0,1092.02001953125,0.5991995334625244,0.1589177697896957,0.2418826669454574,1
30,2009-10-19,9325000.0,1097.9100341796875,0.0403441078960895,0.0750282928347587,0.8846275210380554,1
31,2009-10-20,26859600.0,1091.06005859375,0.0393633116036653,0.0869254041463136,0.8737112879753113,-1
32,2009-10-22,9734100.0,1092.9100341796875,0.14414558652788395,0.6332826961297542,0.2225717343389988,1
33,2009-10-23,21568000.0,1079.5999755859375,0.4192794561386108,0.2044661790132522,0.3762544095516205,-1
34,2009-10-26,18122500.0,1066.949951171875,0.10369488596916195,0.0106137720867991,0.8856914043426514,-1
35,2009-10-28,30073000.0,1042.6300048828125,0.7500027418136597,0.0133026950061321,0.2366945296525955,-1
36,2009-10-30,21812200.0,1036.18994140625,0.0274448115378618,0.0185957364737987,0.9539594650268556,-1
37,2009-11-03,57844000.0,1045.4100341796875,0.6910860339800516,0.0216691807533303,0.2872448290387789,1
38,2009-11-05,15588100.0,1066.6300048828125,0.0316343605518341,0.0358725078403949,0.9324930906295776,1
39,2009-11-09,11107200.0,1093.0799560546875,0.430536076426506,0.4015985578298569,0.1678654067218303,1
40,2009-11-10,8491824.0,1093.010009765625,0.1188718083625038,0.7639583178485434,0.11716989241540428,-1
41,2009-11-11,15300566.666666666,1098.510009765625,0.04091899842023847,0.19586478018512324,0.7632162229468425,1
42,2009-11-12,16954750.0,1087.239990234375,0.262872876599431,0.0174950379878282,0.7196321040391922,-1
43,2009-11-13,4988600.0,1093.47998046875,0.0441575199365615,0.021908413618803,0.9339340925216676,1
44,2009-11-16,20537533.333333332,1109.300048828125,0.46919920295476913,0.05004882129530106,0.4807519813378651,1
45,2009-11-17,17501033.333333332,1110.3199462890625,0.3855899665504694,0.147228596266359,0.46718147852354575,1
46,2009-11-18,13883200.0,1109.800048828125,0.5492382561787963,0.03367387627561883,0.41708785233398277,-1
47,2009-11-19,43957000.0,1094.9000244140625,0.075587585568428,0.02076056599617,0.9036518335342408,-1
48,2009-11-20,13006100.0,1091.3800048828125,0.5164918117225169,0.01365284621715545,0.46985534951090807,-1
49,2009-11-23,16172633.333333334,1106.239990234375,0.3855744330212474,0.08363736203561223,0.5307881981134415,1
50,2009-11-24,15581400.0,1105.6500244140625,0.9243565797805786,0.0225937385112047,0.0530496872961521,-1
51,2009-11-25,13380600.0,1110.6300048828125,0.5222630904366573,0.0557440773894389,0.421992818514506,1
52,2009-11-27,6005400.0,1091.489990234375,0.0297796577215194,0.0861249864101409,0.8840953707695007,-1
53,2009-11-30,12460760.0,1095.6300048828125,0.3810599913820624,0.3160809993743896,0.302858942002058,1
54,2009-12-01,11654200.0,1108.8599853515625,0.0217661932110786,0.0532739758491516,0.9249598383903505,1
55,2009-12-02,17298300.0,1109.239990234375,0.4923840425908565,0.02259405516088,0.4850219413638115,1
56,2009-12-03,3681300.0,1099.9200439453125,0.0797984823584556,0.0259243156760931,0.8942772150039673,-1
57,2009-12-04,13944625.0,1105.97998046875,0.253719810085992,0.027105294944097524,0.7191749028861523,1
58,2009-12-08,12226200.0,1091.93994140625,0.0286223227158188,0.10328353010118005,0.8680941462516785,-1
59,2009-12-09,13247650.0,1095.949951171875,0.22788777947425842,0.1685436595386515,0.6035685813985765,1
60,2009-12-10,16338966.666666666,1102.3499755859375,0.34349606807033223,0.0957552020748456,0.5607487559318542,1
61,2009-12-11,8449000.0,1106.4100341796875,0.0957626849412918,0.0122457975521683,0.8919915556907654,1
62,2009-12-14,10620233.333333334,1114.1099853515625,0.16737387329339978,0.2983221753189961,0.5343039482831955,1
63,2009-12-15,11997925.0,1107.9300537109375,0.3352643654216081,0.2065706939902156,0.4581649489700794,-1
64,2009-12-16,14676450.0,1109.1800537109375,0.5154495695605874,0.14973232634365558,0.3348180646076798,1
65,2009-12-17,9904200.0,1096.0799560546875,0.17969733476638788,0.0434461245313286,0.776856541633606,-1
66,2009-12-18,18604200.0,1102.469970703125,0.0548322387039661,0.0990781038999557,0.8460896015167236,1
67,2009-12-21,8157825.0,1114.050048828125,0.39341145753860474,0.015878037859996127,0.590710522296528,1
